invest,dir_like,time,film_fb_like,IMDB,Box_office,Action,Adventure,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Mystery,Romance,Sci-Fi,Thriller,War,Western
25000000,395,101,0,7.8,51676606,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
23000000,973,219,0,7.8,43984230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13500000,911,131,31000,7.8,85433,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
21000000,719,145,0,7.8,4398392,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
22000000,13,116,11000,7.8,1050445,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
21000000,406,81,0,7.8,52008288,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
21000000,737,122,117000,7.8,132088910,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
20000000,0,99,0,7.8,17104669,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
15000000,323,107,13000,7.8,59735548,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
18000000,0,119,114000,7.8,42335698,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
18000000,0,150,0,7.8,4414535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000000,0,144,0,7.8,2222647,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16000000,0,129,0,7.8,54000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000000,0,94,71000,7.8,45507053,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15000000,14000,154,6000,7.8,94175854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000000,0,100,81000,7.8,35054909,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12500000,164,100,0,7.8,10725228,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
12500000,39,94,38000,7.8,9030581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12000000,131,133,93000,7.8,124868837,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12000000,729,115,28000,7.8,17613460,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12000000,628,123,105000,7.8,15294553,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
11000000,529,118,14000,7.8,9170214,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10000000,406,89,16000,7.8,10824921,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200000000,0,143,80000,7.8,304360277,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6000000,309,112,0,7.8,57504069,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6000000,55,139,0,7.8,102300000,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
6000000,0,124,0,7.8,54800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000000,263,95,0,7.8,3029081,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4500000,4,122,689,7.8,713413,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4000000,0,101,17000,7.8,44566004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3500000,104,88,16000,7.8,83400000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2600000,0,93,12000,7.8,119500000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2600000,133,140,963,7.8,3130592,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9500000,162,80,0,7.8,7002255,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2000000,5,119,1000,7.8,4958,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1000000,120,90,0,7.8,2957978,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3500000,670,81,0,7.8,7267324,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1000000,25,104,16000,7.8,4231500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27000000,118,110,10000,7.8,22494487,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
609000,10,81,1000,7.8,3000000,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
230000,0,102,0,7.8,3151130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200000000,0,194,26000,7.7,658672302,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
140000000,380,154,0,7.7,111110575,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
130000000,0,215,18000,7.7,107503316,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
102000000,14000,145,0,7.7,132014112,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
92000000,0,152,10000,7.7,108638745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
93000000,0,126,18000,7.7,63540020,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90000000,0,143,23000,7.7,233630478,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70000000,905,127,15000,7.7,38345403,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
69000000,275,87,31000,7.7,251501645,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
65000000,0,117,13000,7.7,210592590,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
60000000,253,100,10000,7.7,75280058,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
70000000,12000,146,14000,7.7,77862546,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
47000000,0,133,0,7.7,6167817,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
55000000,125,123,26000,7.7,69951824,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50000000,274,139,11000,7.7,147637474,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
25000000,0,96,0,7.7,17114882,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
45000000,845,122,0,7.7,76261036,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
45000000,628,129,52000,7.7,59365105,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
44500000,0,130,89000,7.7,136019448,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
40000000,21000,120,74000,7.7,96917897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40000000,138,178,0,7.7,75305995,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
35000000,58,131,0,7.7,54228104,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35000000,0,133,70000,7.7,109712885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29000000,102,129,38000,7.7,255950375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38000000,1000,110,36000,7.7,171031347,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33000000,0,202,0,7.7,48169908,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34000000,6000,101,0,7.7,15081783,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
35000000,2000,122,0,7.7,18593156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000,905,117,36000,7.7,48043505,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27000000,295,111,14000,7.7,14337579,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
25000000,33,271,0,7.7,10769960,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14000000,350,119,0,7.7,34700000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23600000,181,88,26000,7.7,75590286,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19400870,14000,135,0,7.7,128300000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20000000,0,124,0,7.7,16248701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19000000,0,81,0,7.7,22245861,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18500000,0,118,15000,7.7,10562387,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16500000,0,136,0,7.7,42700000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26000000,438,125,0,7.7,77324422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7000000,453,109,38000,7.7,40983001,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
15000000,120,123,90000,7.7,35887263,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15000000,11000,119,0,7.7,23089926,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
11000000,120,116,0,7.7,78900000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12000000,53,89,0,7.7,27281507,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
9200000,667,172,29000,7.7,2835886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000000,14,132,0,7.7,119922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17000000,10,125,0,7.7,4068087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11000000,608,125,0,7.7,3753806,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9000000,0,93,5000,7.7,17096053,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10000000,63,130,0,7.7,9473382,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
9000000,0,137,0,7.7,10161099,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8000000,129,100,40000,7.7,34963967,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6500000,45,75,11000,7.7,686383,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7500000,464,95,40000,7.7,32391374,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6900000,0,102,10000,7.7,7993039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,11,141,802,7.7,6173485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4500000,210,122,13000,7.7,871577,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4800000,31,121,11000,7.7,4063859,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6000000,162,121,0,7.7,17605861,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5500000,96,105,0,7.7,35811509,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
5000000,335,110,0,7.7,21994911,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2000000,0,106,0,7.7,13622333,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6000000,66,112,0,7.7,3432342,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
5000000,460,112,920,7.7,4306697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5000000,122,94,21000,7.7,1082044,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15000000,0,108,0,7.7,13060843,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4200000000,0,112,4000,7.7,211667,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4000000,58,113,0,7.7,146402,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2500000,119,101,24000,7.7,12995673,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1500000,222,101,11000,7.7,327919,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2300000,0,92,0,7.7,7927,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2000000,0,83,0,7.7,184925485,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1200000,0,103,0,7.7,55153403,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1200000,50,111,756,7.7,9180275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1000000,2,92,0,7.7,1677838,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000,141,53,0,7.7,274661,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
560000,44,87,0,7.7,515005,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
500000,310,89,0,7.7,5739376,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2000000,521,107,0,7.7,768045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
439000,24,89,439,7.7,2300000,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
200000,15,106,246,7.7,1111,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
120000,131,97,0,7.7,469947,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
170000000,198,130,45000,7.6,208543795,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
150000000,179,157,0,7.6,289994397,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
150000000,69,102,58000,7.6,400736600,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
130000000,54,92,6000,7.6,215395021,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
130000000,508,146,82000,7.6,424645577,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
113000000,0,140,10000,7.6,380262555,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
94000000,611,146,13000,7.6,9213,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
93000000,81,105,47000,7.6,176740650,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
90000000,323,128,0,7.6,100012500,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90000000,0,128,20000,7.6,209019489,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
70000000,14000,163,0,7.6,47379090,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
69500000,0,171,0,7.6,54222000,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
59000000,77,103,3000,7.6,176387405,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
62000000,2000,140,5000,7.6,172071312,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61000000,0,158,144000,7.6,148775460,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
65000000,0,120,0,7.6,100003492,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
54000000,0,170,0,7.6,66676062,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
52500000,1000,127,10000,7.6,57386369,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
53000000,0,189,0,7.6,25031037,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52000000,0,215,0,7.6,36385763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
60000000,277,123,11000,7.6,105264608,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
45000000,0,129,0,7.6,88504640,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
50000000,152,133,27000,7.6,75605492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48000000,0,190,0,7.6,124107476,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
45000000,906,111,3000,7.6,92001027,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
50000000,487,122,10000,7.6,24127895,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
40000000,532,121,58000,7.6,125069696,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
40000000,14000,142,55000,7.6,72306065,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
45000000,171,114,54000,7.6,18996755,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23000000,295,98,15000,7.6,50693162,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
38000000,278,146,0,7.6,50668906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37000000,0,150,29000,7.6,92173235,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
35000000,13000,126,12000,7.6,251188924,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,0,138,0,7.6,141340178,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32000000,335,124,15000,7.6,34180954,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
30000000,323,135,0,7.6,122012643,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28000000,14000,118,0,7.6,179870271,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000000,0,110,0,7.6,52353636,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,335,114,0,7.6,41597830,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24000000,0,137,12000,7.6,41895491,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
22000000,24,132,15000,7.6,40270895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,17,110,51000,7.6,56154094,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20000000,835,128,10000,7.6,31838002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,350,113,10000,7.6,27277055,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
20000000,395,128,0,7.6,15797907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19000000,33,131,53000,7.6,21483154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15000000,521,111,0,7.6,31471430,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18000000,0,94,63000,7.6,18329466,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20000000,99,119,0,7.6,121463226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000,448,101,20000,7.6,96471845,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
16000000,168,110,15000,7.6,39825798,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
15000000,26,126,0,7.6,13005485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000000,0,89,0,7.6,92823600,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
16000000,11000,88,0,7.6,14792779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,18000,126,0,7.6,30226144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000000,0,131,16000,7.6,15700000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
15000000,1000,103,0,7.6,4235837,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
12000000,350,98,37000,7.6,37707719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100000000,611,119,0,7.6,11041228,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11000000,0,122,0,7.6,39025000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13000000,0,88,10000,7.6,11501093,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
9400000,176,197,0,7.6,46300000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9000000,608,121,484,7.6,112935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000000,0,113,11000,7.6,45063889,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
8000000,152,112,0,7.6,36500000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7000000,126,102,18000,7.6,15047419,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6500000,655,92,0,7.6,24792061,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7000000,319,121,0,7.6,40158000,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7000000,192,99,16000,7.6,9166863,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7000000,17000,164,0,7.6,8373585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000000,0,98,0,7.6,449558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000000,34,152,0,7.6,43650000,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
30300000,77,100,23000,7.6,1196752,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6000000,12,98,989,7.6,795126,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5000000,399,115,14000,7.6,44456509,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5000000,407,135,0,7.6,13269963,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6000000,51,101,0,7.6,20772796,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3600000,81,111,0,7.6,31968347,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4000000,378,84,0,7.6,2892582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2500000,0,102,0,7.6,26781723,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2000000,148,106,0,7.6,395592,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2500000,9,112,588,7.6,173783,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15500000,16,89,0,7.6,313436,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2000000,750,87,0,7.6,9003011,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2000000,32,102,0,7.6,11546543,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,108,118,0,7.6,11533945,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1100000,338,102,51000,7.6,4105123,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1000000,9,91,0,7.6,287761,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
500000,6,108,491,7.6,2047570,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40000,4,90,0,7.6,277233,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
250000000,0,141,118000,7.5,458991599,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250000000,282,153,10000,7.5,301956980,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
250000000,0,164,65000,7.5,255108370,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
185000000,681,122,30000,7.5,130468626,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
170000000,17000,126,42000,7.5,73820094,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
150000000,282,138,0,7.5,292000866,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
125000000,0,159,16000,7.5,317557891,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
110000000,0,134,0,7.5,214948780,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
125000000,0,129,39000,7.5,186830669,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
65000000,719,113,0,7.5,119412921,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110000000,17000,170,0,7.5,102608827,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102000000,670,172,124000,7.5,27098580,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
100000000,17000,216,0,7.5,77679638,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
90000000,7,88,12000,7.5,120618403,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
76000000,275,98,56000,7.5,368049635,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
50000000,670,147,26000,7.5,2208939,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
57000000,138,136,11000,7.5,60984028,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
50000000,317,130,0,7.5,19593740,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
44000000,272,147,0,7.5,53300852,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2600000,3,88,0,7.5,84300000,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
40000000,0,155,14000,7.5,82522790,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
40000000,241,128,28000,7.5,95001343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1800000,0,101,10000,7.5,26505000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35000000,102,125,39000,7.5,83299761,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
32000000,0,93,56000,7.5,54696902,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
32000000,0,96,0,7.5,31493782,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
30000000,181,160,0,7.5,3904982,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29000000,0,147,0,7.5,5899797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28000000,149,135,0,7.5,64371181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22000000,0,139,0,7.5,58328680,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15000000,353,129,0,7.5,33565375,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
30000000,59,114,18000,7.5,31655091,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25000000,159,124,0,7.5,30012990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,130,160,0,7.5,14500000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23000000,452,106,15000,7.5,15785632,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23000000,452,106,15000,7.5,15785632,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
35000000,16000,135,0,7.5,70960517,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
21000000,98,123,10000,7.5,36581633,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20000000,0,112,131000,7.5,137387272,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
20000000,151,128,22000,7.5,52066000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,0,143,0,7.5,34300771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,53,104,0,7.5,33422556,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20000000,57,124,0,7.5,19661987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,11000,98,979,7.5,13383737,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21000000,0,124,13000,7.5,3081925,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
20000000,110,107,20000,7.5,1190018,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
19400000,43,125,0,7.5,8047690,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18000000,34,125,0,7.5,15561627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000000,0,112,0,7.5,7837632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000000,729,126,0,7.5,71502303,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
17000000,0,121,0,7.5,16311763,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
18000000,0,103,20000,7.5,285761243,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15000000,13000,92,15000,7.5,73326666,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15000000,0,107,0,7.5,5023275,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
10000000,15,111,0,7.5,7691700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12000000,16000,154,0,7.5,39647595,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12000000,0,129,0,7.5,261481,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12000000,7,120,0,7.5,214202,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
11000000,36,120,7000,7.5,52929168,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11000000,34,111,36000,7.5,38317535,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10000000,82,153,0,7.5,16800000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6000000,12,104,0,7.5,2600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
